Date/Time	Elapsed Time	Pump 1 Flow (mL/min)	Pump 2 Flow (mL/min)	Pump 3 Flow (mL/min)	Pump 4 Flow (mL/min)	Coriolis Flow (mL/min)	Pump 1 Pressure (bar)	Pump 2 Pressure (bar)	Pump 3 Pressure (bar)	Pump 4 Pressure (bar)	UV detector 1 (mAU) 	UV detector 2 (mAU)
04/04/2023 16:32:49	00:10:46	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:32:50	00:10:47	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,12	0,00
04/04/2023 16:32:51	00:10:48	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,11	0,00
04/04/2023 16:32:52	00:10:49	1,00	0,00	0,00	0,00	0,03	52,00	1,00	0,00	0,00	-0,10	0,00
04/04/2023 16:32:53	00:10:50	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,09	0,00
04/04/2023 16:32:54	00:10:51	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	-0,06	0,00
04/04/2023 16:32:55	00:10:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,09	0,00
04/04/2023 16:32:56	00:10:53	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	-0,06	0,00
04/04/2023 16:32:57	00:10:54	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	-0,07	0,00
04/04/2023 16:32:58	00:10:55	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	-0,06	0,00
04/04/2023 16:32:59	00:10:56	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	-0,08	0,00
04/04/2023 16:33:00	00:10:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,06	0,00
04/04/2023 16:33:01	00:10:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,03	0,00
04/04/2023 16:33:02	00:10:59	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,07	0,00
04/04/2023 16:33:03	00:11:00	1,00	0,00	0,00	0,00	0,03	55,00	1,00	1,00	0,00	-0,02	0,00
04/04/2023 16:33:04	00:11:01	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	-0,05	0,00
04/04/2023 16:33:05	00:11:02	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	-0,03	0,00
04/04/2023 16:33:06	00:11:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,06	0,00
04/04/2023 16:33:07	00:11:04	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,07	0,00
04/04/2023 16:33:08	00:11:05	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	-0,10	0,00
04/04/2023 16:33:09	00:11:06	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	-0,04	0,00
04/04/2023 16:33:10	00:11:07	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,07	0,00
04/04/2023 16:33:11	00:11:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,07	0,00
04/04/2023 16:33:12	00:11:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,08	0,00
04/04/2023 16:33:13	00:11:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,10	0,00
04/04/2023 16:33:14	00:11:11	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	-0,24	0,00
04/04/2023 16:33:15	00:11:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:16	00:11:13	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	-0,11	0,00
04/04/2023 16:33:17	00:11:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,10	0,00
04/04/2023 16:33:18	00:11:15	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,15	0,00
04/04/2023 16:33:19	00:11:16	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,17	0,00
04/04/2023 16:33:20	00:11:17	1,00	0,00	0,00	0,00	0,03	54,00	1,00	0,00	0,00	-0,10	0,00
04/04/2023 16:33:21	00:11:18	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:22	00:11:19	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:23	00:11:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,14	0,00
04/04/2023 16:33:24	00:11:21	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:25	00:11:22	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,09	0,00
04/04/2023 16:33:26	00:11:23	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,08	0,00
04/04/2023 16:33:27	00:11:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,07	0,00
04/04/2023 16:33:28	00:11:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	1,00	-0,08	0,00
04/04/2023 16:33:29	00:11:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:30	00:11:27	1,00	0,00	0,00	0,00	0,03	52,00	1,00	0,00	0,00	-0,08	0,00
04/04/2023 16:33:31	00:11:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,07	0,00
04/04/2023 16:33:32	00:11:29	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	-0,07	0,00
04/04/2023 16:33:33	00:11:30	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,09	0,00
04/04/2023 16:33:34	00:11:31	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,07	0,00
04/04/2023 16:33:35	00:11:32	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	-0,03	0,00
04/04/2023 16:33:36	00:11:33	1,00	0,00	0,00	0,00	0,03	53,00	1,00	1,00	0,00	-0,07	0,00
04/04/2023 16:33:37	00:11:34	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	-0,08	0,00
04/04/2023 16:33:38	00:11:35	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:39	00:11:36	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,13	0,00
04/04/2023 16:33:40	00:11:37	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,09	0,00
04/04/2023 16:33:41	00:11:38	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:42	00:11:39	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,09	0,00
04/04/2023 16:33:43	00:11:40	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,09	0,00
04/04/2023 16:33:44	00:11:41	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,07	0,00
04/04/2023 16:33:45	00:11:42	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,10	0,00
04/04/2023 16:33:46	00:11:43	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,08	0,00
04/04/2023 16:33:47	00:11:44	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,12	0,00
04/04/2023 16:33:48	00:11:45	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,11	0,00
04/04/2023 16:33:49	00:11:46	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,08	0,00
04/04/2023 16:33:50	00:11:47	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,09	0,00
04/04/2023 16:33:51	00:11:48	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,09	0,00
04/04/2023 16:33:52	00:11:49	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:53	00:11:50	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	-0,11	0,00
04/04/2023 16:33:54	00:11:51	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	-0,11	0,00
04/04/2023 16:33:55	00:11:52	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:33:56	00:11:53	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,11	0,00
04/04/2023 16:33:57	00:11:54	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,08	0,00
04/04/2023 16:33:58	00:11:55	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	-0,07	0,00
04/04/2023 16:33:59	00:11:56	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:34:00	00:11:57	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,10	0,00
04/04/2023 16:34:01	00:11:58	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:34:02	00:11:59	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	-0,12	0,00
04/04/2023 16:34:03	00:12:00	1,00	0,00	0,00	0,00	0,03	53,00	0,00	1,00	0,00	-0,11	0,00
04/04/2023 16:34:04	00:12:01	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,13	0,00
04/04/2023 16:34:05	00:12:02	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,12	0,00
04/04/2023 16:34:06	00:12:03	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	1,00	-0,13	0,00
04/04/2023 16:34:07	00:12:04	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:34:08	00:12:05	1,00	0,00	0,00	0,00	0,03	55,00	1,00	0,00	0,00	-0,10	0,00
04/04/2023 16:34:09	00:12:06	1,00	0,00	0,00	0,00	0,03	53,00	1,00	0,00	0,00	-0,14	0,00
04/04/2023 16:34:10	00:12:07	1,00	0,00	0,00	0,00	0,03	54,00	0,00	0,00	0,00	-0,10	0,00
04/04/2023 16:34:11	00:12:08	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,03	0,00
04/04/2023 16:34:12	00:12:09	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,12	0,00
04/04/2023 16:34:13	00:12:10	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,07	0,00
04/04/2023 16:34:14	00:12:11	1,00	0,00	0,00	0,00	0,03	53,00	1,00	1,00	0,00	-0,11	0,00
04/04/2023 16:34:15	00:12:12	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,10	0,00
04/04/2023 16:34:16	00:12:13	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	-0,13	0,00
04/04/2023 16:34:17	00:12:14	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,14	0,00
04/04/2023 16:34:18	00:12:15	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,13	0,00
04/04/2023 16:34:19	00:12:16	1,00	0,00	0,00	0,00	0,03	53,00	0,00	0,00	0,00	-0,14	0,00
04/04/2023 16:34:20	00:12:17	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,15	0,00
04/04/2023 16:34:21	00:12:18	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,13	0,00
04/04/2023 16:34:22	00:12:19	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,12	0,00
04/04/2023 16:34:23	00:12:20	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,11	0,00
04/04/2023 16:34:24	00:12:21	1,00	0,00	0,00	0,00	0,03	52,00	0,00	0,00	0,00	-0,12	0,00
04/04/2023 16:34:25	00:12:22	1,00	0,00	0,00	0,00	0,03	52,00	1,00	1,00	0,00	-0,13	0,00
04/04/2023 16:34:26	00:12:23	1,00	0,00	0,00	0,00	0,03	54,00	0,00	1,00	0,00	-0,12	0,00
04/04/2023 16:34:27	00:12:24	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,15	0,00
04/04/2023 16:34:28	00:12:25	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,14	0,00
04/04/2023 16:34:29	00:12:26	1,00	0,00	0,00	0,00	0,03	55,00	0,00	0,00	0,00	-0,14	0,00
04/04/2023 16:34:30	00:12:27	1,00	0,00	0,00	0,00	0,03	52,00	0,00	1,00	0,00	-0,11	0,00
04/04/2023 16:34:31	00:12:28	1,00	0,00	0,00	0,00	0,03	55,00	0,00	1,00	0,00	-0,13	0,00
