TimeStamp;B10200781A: Flow setpoint (ml/min);B10200781A: Flow (ml/min);B13200860A: Flow setpoint (ml/min);B13200860A: Flow (ml/min)
2025-01-17 15:42:38.444;1,1698002;1,5590553;2,0798001;1,9538171
2025-01-17 15:42:39.444;1,1698002;1,7020344;2,0798001;1,4884405
2025-01-17 15:42:40.444;1,1698002;1,7490939;2,0798001;2,0780811
2025-01-17 15:42:41.444;1,1698002;1,6459637;2,0798001;1,9199262
2025-01-17 15:42:42.444;1,1698002;1,5903194;2,0798001;2,4602332
2025-01-17 15:42:43.444;1,1698002;1,4575434;2,0798001;2,3599443
2025-01-17 15:42:44.444;1,1698002;1,4637896;2,0798001;1,7966821
2025-01-17 15:42:45.444;1,1698002;1,4438684;2,0798001;1,3906384
2025-01-17 15:42:46.444;1,1698002;1,3763052;2,0798001;0,93305814
2025-01-17 15:42:47.444;1,1698002;1,217787;2,0798001;3,4685767
2025-01-17 15:42:48.444;1,1698002;1,0915724;2,0798001;3,2519867
2025-01-17 15:42:49.444;1,1698002;1,0222387;2,0798001;2,0892475
2025-01-17 15:42:50.444;1,1698002;0,9475285;2,0798001;1,439637
2025-01-17 15:42:51.444;1,1698002;1,0144846;2,0798001;1,422211
2025-01-17 15:42:52.444;1,1698002;0,9076253;2,0798001;1,8081782
2025-01-17 15:42:53.444;1,1698002;0,8040606;2,0798001;2,6113489
2025-01-17 15:42:54.444;1,1698002;0,71023786;2,0798001;2,715626
2025-01-17 15:42:55.444;1,1698002;0,7371594;2,0798001;1,8796661
2025-01-17 15:42:56.444;1,1698002;0,79408497;2,0798001;1,9659783
2025-01-17 15:42:57.444;1,1698002;0,9174836;2,0798001;1,457048
2025-01-17 15:42:58.444;1,1698002;0,940979;2,0798001;2,5002127
2025-01-17 15:42:59.444;1,1698002;0,8927109;2,0798001;2,3142834
2025-01-17 15:43:00.444;1,1698002;0,8924746;2,0798001;2,3003132
2025-01-17 15:43:01.444;1,1698002;0,89271224;2,0798001;2,052794
2025-01-17 15:43:02.444;1,1698002;1,0703094;2,0798001;1,7637551
2025-01-17 15:43:03.444;1,1698002;1,1588484;2,0798001;2,2783346
2025-01-17 15:43:04.444;1,1698002;1,162018;2,0798001;2,1272092
2025-01-17 15:43:05.444;1,1698002;1,0962695;2,0798001;2,5259218
2025-01-17 15:43:06.444;1,1698002;1,1053833;2,0798001;2,0461931
2025-01-17 15:43:07.444;1,1698002;1,1983575;2,0798001;2,016999
2025-01-17 15:43:08.444;1,1698002;1,2959237;2,0798001;1,4265686
2025-01-17 15:43:09.444;1,1698002;1,4571306;2,0798001;1,9142668
2025-01-17 15:43:10.444;1,1698002;1,3858043;2,0798001;2,5877044
2025-01-17 15:43:11.444;1,1698002;1,3682265;2,0798001;2,4370692
2025-01-17 15:43:12.444;1,1698002;1,3484552;2,0798001;2,310686
2025-01-17 15:43:13.444;1,1698002;1,4391721;2,0798001;1,7494549
2025-01-17 15:43:14.444;1,1698002;1,5402036;2,0798001;2,0321124
2025-01-17 15:43:15.444;1,1698002;1,5500063;2,0798001;1,1363686
2025-01-17 15:43:16.444;1,1698002;1,5036749;2,0798001;2,0536242
2025-01-17 15:43:17.444;1,1698002;1,3585743;2,0798001;2,645433
2025-01-17 15:43:18.444;1,1698002;1,3812928;2,0798001;3,0769796
2025-01-17 15:43:19.444;1,1698002;1,3412089;2,0798001;2,3023322
2025-01-17 15:43:20.444;1,1698002;1,4392544;2,0798001;1,3239135
2025-01-17 15:43:21.444;1,1698002;1,2609149;2,0798001;1,2346702
2025-01-17 15:43:22.444;1,1698002;1,1300069;2,0798001;0,8646262
2025-01-17 15:43:23.444;1,1698002;0,97596884;2,0798001;3,7640295
2025-01-17 15:43:24.444;1,1698002;0,9331217;2,0798001;3,6544418
2025-01-17 15:43:25.444;1,1698002;1,0419843;2,0798001;2,1770957
2025-01-17 15:43:26.444;1,1698002;1,0262076;2,0798001;1,3417255
2025-01-17 15:43:27.444;1,1698002;1,0297321;2,0798001;1,0732177
2025-01-17 15:43:28.444;1,1698002;0,85097253;2,0798001;2,4723074
2025-01-17 15:43:29.444;1,1698002;0,82702905;2,0798001;2,5631409
2025-01-17 15:43:30.444;1,1698002;0,8244926;2,0798001;2,4381526
2025-01-17 15:43:31.444;1,1698002;0,986314;2,0798001;1,9134545
2025-01-17 15:43:32.444;1,1698002;1,0313413;2,0798001;2,448344
2025-01-17 15:43:33.444;1,1698002;0,9838907;2,0798001;1,9349127
2025-01-17 15:43:34.444;1,1698002;0,94730216;2,0798001;1,9995703
2025-01-17 15:43:35.444;1,1698002;0,91447324;2,0798001;1,9857068
2025-01-17 15:43:36.444;1,1698002;1,0238773;2,0798001;2,1157942
2025-01-17 15:43:37.444;1,1698002;1,0864687;2,0798001;2,053942
2025-01-17 15:43:38.444;1,1698002;1,19373;2,0798001;1,8434924
2025-01-17 15:43:39.444;1,1698002;1,119642;2,0798001;2,6541548
2025-01-17 15:43:40.444;1,1698002;1,0856692;2,0798001;2,2474294
2025-01-17 15:43:41.444;1,1698002;1,0859833;2,0798001;2,2579167
2025-01-17 15:43:42.444;1,1698002;1,1938933;2,0798001;1,8758824
2025-01-17 15:43:43.444;1,1698002;1,3342215;2,0798001;1,901602
2025-01-17 15:43:44.444;1,1698002;1,3159491;2,0798001;1,8387504
2025-01-17 15:43:45.444;1,1698002;1,3092767;2,0798001;1,7646658
2025-01-17 15:43:46.444;1,1698002;1,2451712;2,0798001;2,5068374
2025-01-17 15:43:47.444;1,1698002;1,2953074;2,0798001;2,3823187
2025-01-17 15:43:48.444;1,1698002;1,3877802;2,0798001;2,4739394
2025-01-17 15:43:49.444;1,1698002;1,4737996;2,0798001;2,1531816
2025-01-17 15:43:50.444;1,1698002;1,4654493;2,0798001;2,1150675
2025-01-17 15:43:51.444;1,1698002;1,3257087;2,0798001;1,4998162
2025-01-17 15:43:52.444;1,1698002;1,2968625;2,0798001;1,6838543
2025-01-17 15:43:53.444;1,1698002;1,2452531;2,0798001;1,7378373
2025-01-17 15:43:54.444;1,1698002;1,2970126;2,0798001;2,5738945
2025-01-17 15:43:55.444;1,1698002;1,3507923;2,0798001;2,2070236
2025-01-17 15:43:56.444;1,1698002;1,2857163;2,0798001;2,0885012
2025-01-17 15:43:57.444;1,1698002;1,1379025;2,0798001;1,953398
2025-01-17 15:43:58.444;1,1698002;1,0841614;2,0798001;1,086904
2025-01-17 15:43:59.444;1,1698002;1,0470971;2,0798001;3,1296544
2025-01-17 15:44:00.444;1,1698002;1,1258187;2,0798001;2,886112
2025-01-17 15:44:01.444;1,1698002;1,1739058;2,0798001;2,3677154
2025-01-17 15:44:02.444;1,1698002;1,0181186;2,0798001;1,7549516
2025-01-17 15:44:03.444;1,1698002;0,9391256;2,0798001;1,4783086
2025-01-17 15:44:04.444;1,1698002;0,8390277;2,0798001;2,2307887
2025-01-17 15:44:05.444;1,1698002;0,8851292;2,0798001;2,5719352
2025-01-17 15:44:06.444;1,1698002;0,99435526;2,0798001;2,9463816
2025-01-17 15:44:07.444;1,1698002;1,0101402;2,0798001;1,7712498
2025-01-17 15:44:08.444;1,1698002;0,9583413;2,0798001;2,1114807
2025-01-17 15:44:09.444;1,1698002;0,9151283;2,0798001;1,7271266
2025-01-17 15:44:10.444;1,1698002;0,934611;2,0798001;2,1092958
2025-01-17 15:44:11.444;1,1698002;0,9717296;2,0798001;2,0630586
2025-01-17 15:44:12.444;1,1698002;1,1456275;2,0798001;1,633065
2025-01-17 15:44:13.444;1,1698002;1,0888921;2,0798001;1,9724324
2025-01-17 15:44:14.444;1,1698002;1,0067872;2,0798001;1,3794887
2025-01-17 15:44:15.444;1,1698002;0,9655927;2,0798001;3,0008883
2025-01-17 15:44:16.444;1,1698002;1,0263278;2,0798001;2,8584428
2025-01-17 15:44:17.444;1,1698002;1,1457025;2,0798001;2,6495485
2025-01-17 15:44:18.444;1,1698002;1,2326993;2,0798001;1,5219532
2025-01-17 15:44:19.444;1,1698002;1,294498;2,0798001;1,7314842
2025-01-17 15:44:20.444;1,1698002;1,13552;2,0798001;2,0661526
2025-01-17 15:44:21.444;1,1698002;1,1915842;2,0798001;2,2086449
2025-01-17 15:44:22.444;1,1698002;1,2109777;2,0798001;2,0813339
2025-01-17 15:44:23.444;1,1698002;1,4148276;2,0798001;2,4082344
2025-01-17 15:44:24.444;1,1698002;1,4332777;2,0798001;2,6769042
2025-01-17 15:44:25.444;1,1698002;1,424851;2,0798001;2,0477767
2025-01-17 15:44:26.444;1,1698002;1,3502713;2,0798001;1,926157
2025-01-17 15:44:27.444;1,1698002;1,3171204;2,0798001;1,6019307
2025-01-17 15:44:28.444;1,1698002;1,4523687;2,0798001;2,1462839
2025-01-17 15:44:29.444;1,1698002;1,4702095;2,0798001;1,3438617
2025-01-17 15:44:30.444;1,1698002;1,5435029;2,0798001;2,7498798
2025-01-17 15:44:31.444;1,1698002;1,3905479;2,0798001;2,6014767
2025-01-17 15:44:32.444;1,1698002;1,3251795;2,0798001;1,7128096
2025-01-17 15:44:33.444;1,1698002;1,2287006;2,0798001;1,5102159
2025-01-17 15:44:34.444;1,1698002;1,2515557;2,0798001;1,2219009
2025-01-17 15:44:35.444;1,1698002;1,2637526;2,0798001;3,0060174
2025-01-17 15:44:36.444;1,1698002;1,1995602;2,0798001;3,0139935
2025-01-17 15:44:37.444;1,1698002;1,1258415;2,0798001;3,0071611
2025-01-17 15:44:38.444;1,1698002;0,9708425;2,0798001;1,9942039
2025-01-17 15:44:39.444;1,1698002;0,9382503;2,0798001;1,1408015
2025-01-17 15:44:40.444;1,1698002;0,9507094;2,0798001;1,7542529
2025-01-17 15:44:41.444;1,1698002;0,9792621;2,0798001;2,4735909
2025-01-17 15:44:42.444;1,1698002;0,8958179;2,0798001;2,8937438
2025-01-17 15:44:43.444;1,1698002;0,82524705;2,0798001;1,6191441
2025-01-17 15:44:44.444;1,1698002;0,7688266;2,0798001;2,0249114
2025-01-17 15:44:45.444;1,1698002;0,8094827;2,0798001;1,7896105
2025-01-17 15:44:46.444;1,1698002;0,9696467;2,0798001;2,7968354
2025-01-17 15:44:47.444;1,1698002;0,9837919;2,0798001;2,3830535
2025-01-17 15:44:48.444;1,1698002;1,0153947;2,0798001;2,0341196
2025-01-17 15:44:49.444;1,1698002;0,9084148;2,0798001;2,285818
2025-01-17 15:44:50.444;1,1698002;0,9151854;2,0798001;1,9390371
2025-01-17 15:44:51.444;1,1698002;0,97407067;2,0798001;2,339789
2025-01-17 15:44:52.444;1,1698002;1,1179773;2,0798001;2,314417
2025-01-17 15:44:53.444;1,1698002;1,164897;2,0798001;2,38172
2025-01-17 15:44:54.444;1,1698002;1,0786481;2,0798001;1,8730807
2025-01-17 15:44:55.444;1,1698002;1,0705725;2,0798001;1,5977226
2025-01-17 15:44:56.444;1,1698002;1,0541409;2,0798001;2,1272502
2025-01-17 15:44:57.444;1,1698002;1,1978596;2,0798001;2,673483
2025-01-17 15:44:58.444;1,1698002;1,3017751;2,0798001;2,6723762
2025-01-17 15:44:59.444;1,1698002;1,3463706;2,0798001;2,4107335
2025-01-17 15:45:00.444;1,1698002;1,3006022;2,0798001;2,2495673
2025-01-17 15:45:01.444;1,1698002;1,3357016;2,0798001;1,6645433
2025-01-17 15:45:02.444;1,1698002;1,3779973;2,0798001;1,7654842
2025-01-17 15:45:03.444;1,1698002;1,4750706;2,0798001;1,5683566
2025-01-17 15:45:04.444;1,1698002;1,6274849;2,0798001;1,7868096
2025-01-17 15:45:05.444;1,1698002;1,4923174;2,0798001;2,286263
2025-01-17 15:45:06.444;1,1698002;1,4381539;2,0798001;2,7384791
2025-01-17 15:45:07.444;1,1698002;1,3631132;2,0798001;2,3783488
2025-01-17 15:45:08.444;1,1698002;1,4111196;2,0798001;1,3915367
2025-01-17 15:45:09.444;1,1698002;1,4369094;2,0798001;2,1054401
2025-01-17 15:45:10.444;1,1698002;1,3808855;2,0798001;1,62111
2025-01-17 15:45:11.444;1,1698002;1,2682085;2,0798001;2,7296445
2025-01-17 15:45:12.444;1,1698002;1,1167858;2,0798001;2,0001397
2025-01-17 15:45:13.444;1,1698002;1,0645995;2,0798001;2,3495712
2025-01-17 15:45:14.444;1,1698002;1,1338121;2,0798001;2,0416238
2025-01-17 15:45:15.444;1,1698002;1,055077;2,0798001;2,1441355
2025-01-17 15:45:16.444;1,1698002;0,9582582;2,0798001;2,2220924
2025-01-17 15:45:17.444;1,1698002;0,8517909;2,0798001;2,1654165
2025-01-17 15:45:18.444;1,1698002;0,7469037;2,0798001;2,162308
2025-01-17 15:45:19.444;1,1698002;0,7339905;2,0798001;1,528544
2025-01-17 15:45:20.444;1,1698002;0,79907674;2,0798001;2,0961504
2025-01-17 15:45:21.444;1,1698002;0,87312037;2,0798001;1,682958
2025-01-17 15:45:22.444;1,1698002;0,94281226;2,0798001;2,509367
2025-01-17 15:45:23.444;1,1698002;0,82256067;2,0798001;2,4912932
2025-01-17 15:45:24.444;1,1698002;0,8386381;2,0798001;2,16284
2025-01-17 15:45:25.444;1,1698002;0,8307814;2,0798001;1,7733918
2025-01-17 15:45:26.444;1,1698002;1,0145284;2,0798001;1,6727102
2025-01-17 15:45:27.444;1,1698002;1,0905924;2,0798001;2,6315048
2025-01-17 15:45:28.444;1,1698002;1,0895778;2,0798001;2,7016613
2025-01-17 15:45:29.444;1,1698002;1,0355449;2,0798001;2,3629627
2025-01-17 15:45:30.444;1,1698002;1,0722219;2,0798001;2,0680654
2025-01-17 15:45:31.444;1,1698002;1,2381513;2,0798001;2,0502741
2025-01-17 15:45:32.444;1,1698002;1,3113089;2,0798001;1,998213
2025-01-17 15:45:33.444;1,1698002;1,4370615;2,0798001;1,9299556
2025-01-17 15:45:34.444;1,1698002;1,3618269;2,0798001;1,9559278
2025-01-17 15:45:35.444;1,1698002;1,3624246;2,0798001;2,119517
2025-01-17 15:45:36.444;1,1698002;1,3630002;2,0798001;2,1780765
2025-01-17 15:45:37.444;1,1698002;1,4550799;2,0798001;2,220449
2025-01-17 15:45:38.444;1,1698002;1,5652124;2,0798001;2,2086933
2025-01-17 15:45:39.444;1,1698002;1,4795523;2,0798001;2,153378
2025-01-17 15:45:40.444;1,1698002;1,439693;2,0798001;2,099647
2025-01-17 15:45:41.444;1,1698002;1,2796347;2,0798001;2,0428216
2025-01-17 15:45:42.444;1,1698002;1,4186254;2,0798001;2,043493
2025-01-17 15:45:43.444;1,1698002;1,4543146;2,0798001;2,053615
2025-01-17 15:45:44.444;1,1698002;1,4728098;2,0798001;2,081701
2025-01-17 15:45:45.444;1,1698002;1,3331945;2,0798001;2,0841796
2025-01-17 15:45:46.444;1,1698002;1,1778274;2,0798001;2,0873733
2025-01-17 15:45:47.444;1,1698002;1,0704052;2,0798001;2,0976522
2025-01-17 15:45:48.444;1,1698002;0,9880429;2,0798001;2,031543
2025-01-17 15:45:49.444;1,1698002;1,1144466;2,0798001;2,0763507
2025-01-17 15:45:50.444;1,1698002;0,99356675;2,0798001;2,1097734
2025-01-17 15:45:51.444;1,1698002;0,9073439;2,0798001;2,1216915
2025-01-17 15:45:52.444;1,1698002;0,7492661;2,0798001;2,1064756
2025-01-17 15:45:53.444;1,1698002;0,7089248;2,0798001;2,1221182
2025-01-17 15:45:54.444;1,1698002;0,71564746;2,0798001;2,1508355
2025-01-17 15:45:55.444;1,1698002;0,81762403;2,0798001;2,161801
2025-01-17 15:45:56.444;1,1698002;0,85670173;2,0798001;2,182281
2025-01-17 15:45:57.444;1,1698002;0,72749054;2,0798001;2,114032
2025-01-17 15:45:58.444;1,1698002;0,6960862;2,0798001;2,1535606
2025-01-17 15:45:59.444;1,1698002;0,694069;2,0798001;2,1192877
2025-01-17 15:46:00.444;1,1698002;0,91388494;2,0798001;2,2029293
2025-01-17 15:46:01.444;1,1698002;0,94754845;2,0798001;2,1661754
2025-01-17 15:46:02.444;1,1698002;0,9691784;2,0798001;2,2046435
2025-01-17 15:46:03.444;1,1698002;0,9360236;2,0798001;2,0656624
2025-01-17 15:46:04.444;1,1698002;0,9482428;2,0798001;2,0613136
2025-01-17 15:46:05.444;1,1698002;1,0602595;2,0798001;2,1343803
2025-01-17 15:46:06.444;1,1698002;1,1764367;2,0798001;2,1561384
2025-01-17 15:46:07.444;1,1698002;1,3971635;2,0798001;2,2323127
2025-01-17 15:46:08.444;1,1698002;1,3029158;2,0798001;2,1424363
2025-01-17 15:46:09.444;1,1698002;1,3359947;2,0798001;2,169983
2025-01-17 15:46:10.444;1,1698002;1,3508953;2,0798001;2,1307404
2025-01-17 15:46:11.444;1,1698002;1,560948;2,0798001;2,1976573
2025-01-17 15:46:12.444;1,1698002;1,7108885;2,0798001;2,2200022
2025-01-17 15:46:13.444;1,1698002;1,6721405;2,0798001;2,2211814
2025-01-17 15:46:14.444;1,1698002;1,6114373;2,0798001;2,1485252
2025-01-17 15:46:15.444;1,1698002;1,4197606;2,0798001;2,1061132
2025-01-17 15:46:16.444;1,1698002;1,4749736;2,0798001;2,1576688
2025-01-17 15:46:17.444;1,1698002;1,439996;2,0798001;2,1425507
2025-01-17 15:46:18.444;1,1698002;1,5506828;2,0798001;2,181362
2025-01-17 15:46:19.444;1,1698002;1,4185863;2,0798001;2,1505446
2025-01-17 15:46:20.444;1,1698002;1,2624241;2,0798001;2,1384475
2025-01-17 15:46:21.444;1,1698002;1,1641235;2,0798001;2,1372745
2025-01-17 15:46:22.444;1,1698002;1,0892894;2,0798001;2,1283062
2025-01-17 15:46:23.444;1,1698002;1,2126219;2,0798001;2,1576996
2025-01-17 15:46:24.444;1,1698002;1,1291002;2,0798001;2,1317897
2025-01-17 15:46:25.444;1,1698002;1,0998374;2,0798001;2,0942106
2025-01-17 15:46:26.444;1,1698002;0,8826163;2,0798001;1,9965208
2025-01-17 15:46:27.444;1,1698002;0,82532394;2,0798001;1,9000192
2025-01-17 15:46:28.444;1,1698002;0,782445;2,0798001;1,8239115
2025-01-17 15:46:29.444;1,1698002;0,90237594;2,0798001;1,8248237
2025-01-17 15:46:30.444;1,1698002;0,89350677;2,0798001;2,207883
2025-01-17 15:46:31.444;1,1698002;0,80269563;2,0798001;2,1963189
2025-01-17 15:46:32.444;1,1698002;0,7860442;2,0798001;2,2743435
2025-01-17 15:46:33.444;1,1698002;0,733769;2,0798001;2,2324893
2025-01-17 15:46:34.444;1,1698002;0,9452987;2,0798001;2,2704744
2025-01-17 15:46:35.444;1,1698002;0,9867722;2,0798001;2,2297642
2025-01-17 15:46:36.444;1,1698002;0,98981935;2,0798001;2,2326412
2025-01-17 15:46:37.444;1,1698002;0,9019147;2,0798001;2,0724847
2025-01-17 15:46:38.444;1,1698002;0,8916202;2,0798001;2,0937588
2025-01-17 15:46:39.444;1,1698002;0,9581151;2,0798001;2,125569
2025-01-17 15:46:40.444;1,1698002;1,0923345;2,0798001;2,162566
2025-01-17 15:46:41.444;1,1698002;1,2885084;2,0798001;2,194545
2025-01-17 15:46:42.444;1,1698002;1,1661985;2,0798001;2,1312485
2025-01-17 15:46:43.444;1,1698002;1,1263332;2,0798001;2,1269054
2025-01-17 15:46:44.444;1,1698002;1,1016376;2,0798001;2,095544
2025-01-17 15:46:45.444;1,1698002;1,2650483;2,0798001;2,127201
2025-01-17 15:46:46.444;1,1698002;1,4224125;2,0798001;2,1463325
2025-01-17 15:46:47.444;1,1698002;1,5041285;2,0798001;2,166273
2025-01-17 15:46:48.444;1,1698002;1,5140475;2,0798001;2,1085293
2025-01-17 15:46:49.444;1,1698002;1,3882471;2,0798001;2,0656567
2025-01-17 15:46:50.444;1,1698002;1,482396;2,0798001;2,1156669
2025-01-17 15:46:51.444;1,1698002;1,4812499;2,0798001;2,1201005
2025-01-17 15:46:52.444;1,1698002;1,6203276;2,0798001;2,1720126
2025-01-17 15:46:53.444;1,1698002;1,4865282;2,0798001;2,118389
2025-01-17 15:46:54.444;1,1698002;1,3999971;2,0798001;2,086272
2025-01-17 15:46:55.444;1,1698002;1,2821884;2,0798001;2,0682402
2025-01-17 15:46:56.444;1,1698002;1,2667369;2,0798001;2,0565984
2025-01-17 15:46:57.444;1,1698002;1,3787453;2,0798001;2,0830421
2025-01-17 15:46:58.444;1,1698002;1,3237365;2,0798001;2,1092284
2025-01-17 15:46:59.444;1,1698002;1,3300723;2,0798001;2,1339166
2025-01-17 15:47:00.444;1,1698002;1,0889637;2,0798001;2,076638
2025-01-17 15:47:01.444;1,1698002;1,0456697;2,0798001;2,1359725
2025-01-17 15:47:02.444;1,1698002;0,96590817;2,0798001;2,1289296
2025-01-17 15:47:03.444;1,1698002;1,0971727;2,0798001;2,1916928
2025-01-17 15:47:04.444;1,1698002;1,015888;2,0798001;2,2157934
2025-01-17 15:47:05.444;1,1698002;0,87750304;2,0798001;2,1895359
2025-01-17 15:47:06.444;1,1698002;0,780279;2,0798001;2,157988
2025-01-17 15:47:07.444;1,1698002;0,68323654;2,0798001;2,1136854
2025-01-17 15:47:08.444;1,1698002;0,7907602;2,0798001;2,1948764
2025-01-17 15:47:09.444;1,1698002;0,8110889;2,0798001;2,1725714
2025-01-17 15:47:10.444;1,1698002;0,88974357;2,0798001;2,2088122
2025-01-17 15:47:11.444;1,1698002;0,7597117;2,0798001;2,0664287
2025-01-17 15:47:12.444;1,1698002;0,6970648;2,0798001;2,1176314
2025-01-17 15:47:13.444;1,1698002;0,7008445;2,0798001;2,1101787
2025-01-17 15:47:14.444;1,1698002;0,8361887;2,0798001;2,1444871
2025-01-17 15:47:15.444;1,1698002;1,0079322;2,0798001;2,2006104
2025-01-17 15:47:16.444;1,1698002;0,9409149;2,0798001;2,1547089
2025-01-17 15:47:17.444;1,1698002;0,93212247;2,0798001;2,0994174
2025-01-17 15:47:18.444;1,1698002;0,9252581;2,0798001;2,0528316
2025-01-17 15:47:19.444;1,1698002;1,0666025;2,0798001;2,1406355
2025-01-17 15:47:20.444;1,1698002;1,2385755;2,0798001;2,1634371
2025-01-17 15:47:21.444;1,1698002;1,3254337;2,0798001;2,1955574
2025-01-17 15:47:22.444;1,1698002;1,3757225;2,0798001;2,0969336
2025-01-17 15:47:23.444;1,1698002;1,3754259;2,0798001;2,0651374
2025-01-17 15:47:24.444;1,1698002;1,5411884;2,0798001;2,1197414
2025-01-17 15:47:25.444;1,1698002;1,5856663;2,0798001;2,094036
2025-01-17 15:47:26.444;1,1698002;1,8348871;2,0798001;2,1906562
2025-01-17 15:47:27.444;1,1698002;1,6924864;2,0798001;2,1393814
2025-01-17 15:47:28.444;1,1698002;1,6174787;2,0798001;2,1013486
2025-01-17 15:47:29.444;1,1698002;1,4364542;2,0798001;2,0488415
2025-01-17 15:47:30.444;1,1698002;1,4111264;2,0798001;2,0694885
2025-01-17 15:47:31.444;1,1698002;1,5170121;2,0798001;2,0853195
2025-01-17 15:47:32.444;1,1698002;1,514725;2,0798001;2,077805
2025-01-17 15:47:33.444;1,1698002;1,5418051;2,0798001;2,1206324
2025-01-17 15:47:34.444;1,1698002;1,2509567;2,0798001;2,0556924
2025-01-17 15:47:35.444;1,1698002;1,1968405;2,0798001;2,09696
2025-01-17 15:47:36.444;1,1698002;1,0829042;2,0798001;2,0613804
2025-01-17 15:47:37.444;1,1698002;1,2087957;2,0798001;2,1406436
2025-01-17 15:47:38.444;1,1698002;1,1383159;2,0798001;2,136326
2025-01-17 15:47:39.444;1,1698002;1,0101137;2,0798001;2,1247747
2025-01-17 15:47:40.444;1,1698002;0,8904138;2,0798001;2,0930407
2025-01-17 15:47:41.444;1,1698002;0,7293624;2,0798001;2,084543
2025-01-17 15:47:42.444;1,1698002;0,8019333;2,0798001;2,153094
2025-01-17 15:47:43.444;1,1698002;0,80886084;2,0798001;2,139617
2025-01-17 15:47:44.444;1,1698002;0,86850077;2,0798001;2,2109814
2025-01-17 15:47:45.444;1,1698002;0,7215787;2,0798001;2,06261
2025-01-17 15:47:46.444;1,1698002;0,6871028;2,0798001;2,1407464
2025-01-17 15:47:47.444;1,1698002;0,6729659;2,0798001;2,1042318
2025-01-17 15:47:48.444;1,1698002;0,8170139;2,0798001;2,1460583
2025-01-17 15:47:49.444;1,1698002;0,95778584;2,0798001;2,197387
2025-01-17 15:47:50.444;1,1698002;0,9185097;2,0798001;2,1388097
2025-01-17 15:47:51.444;1,1698002;0,93420565;2,0798001;2,0550866
2025-01-17 15:47:52.444;1,1698002;0,83772576;2,0798001;1,9998908
2025-01-17 15:47:53.444;1,1698002;0,9356332;2,0798001;2,1159298
2025-01-17 15:47:54.444;1,1698002;1,0840337;2,0798001;2,1298332
2025-01-17 15:47:55.444;1,1698002;1,2020696;2,0798001;2,2177072
2025-01-17 15:47:56.444;1,1698002;1,2423521;2,0798001;2,2120378
2025-01-17 15:47:57.444;1,1698002;1,1624341;2,0798001;2,0857642
2025-01-17 15:47:58.444;1,1698002;1,2547835;2,0798001;2,1266627
2025-01-17 15:47:59.444;1,1698002;1,3503336;2,0798001;2,0792918
2025-01-17 15:48:00.444;1,1698002;1,7117578;2,0798001;2,218292
2025-01-17 15:48:01.444;1,1698002;1,6743095;2,0798001;2,1374834
2025-01-17 15:48:02.444;1,1698002;1,6061943;2,0798001;2,1022928
2025-01-17 15:48:03.444;1,1698002;1,4666196;2,0798001;2,0367792
2025-01-17 15:48:04.444;1,1698002;1,4228891;2,0798001;2,0740314
2025-01-17 15:48:05.444;1,1698002;1,5092574;2,0798001;2,1048954
2025-01-17 15:48:06.444;1,1698002;1,5577714;2,0798001;2,1031609
2025-01-17 15:48:07.444;1,1698002;1,6161572;2,0798001;2,1642709
2025-01-17 15:48:08.444;1,1698002;1,3643752;2,0798001;2,0504973
2025-01-17 15:48:09.444;1,1698002;1,366701;2,0798001;2,1030629
2025-01-17 15:48:10.444;1,1698002;1,3312358;2,0798001;2,0810745
2025-01-17 15:48:11.444;1,1698002;1,4029588;2,0798001;2,1615717
2025-01-17 15:48:12.444;1,1698002;1,3182082;2,0798001;2,164019
2025-01-17 15:48:13.444;1,1698002;1,2380831;2,0798001;2,1833715
2025-01-17 15:48:14.444;1,1698002;1,0792912;2,0798001;2,140688
2025-01-17 15:48:15.444;1,1698002;0,99690956;2,0798001;2,1549854
2025-01-17 15:48:16.444;1,1698002;1,082679;2,0798001;2,2053106
2025-01-17 15:48:17.444;1,1698002;1,0430093;2,0798001;2,1870506
2025-01-17 15:48:18.444;1,1698002;1,0934323;2,0798001;2,2543073
2025-01-17 15:48:19.444;1,1698002;0,86822855;2,0798001;2,1547647
2025-01-17 15:48:20.444;1,1698002;0,783956;2,0798001;2,1832626
2025-01-17 15:48:21.444;1,1698002;0,6827569;2,0798001;2,154626
2025-01-17 15:48:22.444;1,1698002;0,7654009;2,0798001;2,194533
2025-01-17 15:48:23.444;1,1698002;0,8673336;2,0798001;2,2710564
2025-01-17 15:48:24.444;1,1698002;0,82656235;2,0798001;2,256463
2025-01-17 15:48:25.444;1,1698002;0,8480604;2,0798001;2,151452
2025-01-17 15:48:26.444;1,1698002;0,7187317;2,0798001;2,0584068
2025-01-17 15:48:27.444;1,1698002;0,76968676;2,0798001;2,172279
2025-01-17 15:48:28.444;1,1698002;0,8664991;2,0798001;2,144438
2025-01-17 15:48:29.444;1,1698002;1,0365685;2,0798001;2,2294686
2025-01-17 15:48:30.444;1,1698002;1,0190437;2,0798001;2,2294176
2025-01-17 15:48:31.444;1,1698002;0,91604;2,0798001;2,10589
2025-01-17 15:48:32.444;1,1698002;0,89010257;2,0798001;2,0986092
2025-01-17 15:48:33.444;1,1698002;0,95883626;2,0798001;2,0561452
2025-01-17 15:48:34.444;1,1698002;1,2285463;2,0798001;2,22153
2025-01-17 15:48:35.444;1,1698002;1,2512996;2,0798001;2,1781542
2025-01-17 15:48:36.444;1,1698002;1,2689276;2,0798001;2,2164378
